-1.402235
-1.433500
-1.385600
-1.304396
-1.688089
-0.940773
1.096221
2.636265
3.412983
3.025750
0.277503
-7.099506
-9.621926
-11.085213
-12.174341
-11.215062
-12.511765
-15.487471
-17.844376
-18.237274
-19.570312
-15.880182
-11.942604
-4.286380
-3.271649
-5.344748
-7.108271
-7.267649
-2.498544
-3.485134
1.764976
3.884573
8.189948
9.675890
13.008972
11.913921
