time,altitude,pos_x,pos_y,vel_x,vel_y,vel_z,speed,mach,alpha_deg,dynamic_pressure,air_density,pitch,yaw,roll,omega_x,omega_y,omega_z,mass,thrust
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.0,1.225000018124288,0.0,0.0,0.0,0.0,0.0,0.0,173.16337,8000.0
0.05,0.045513978242354834,0.0,0.0,0.0,0.0,1.8210147046327672,1.8210147046327672,0.005351301238102069,70.5273676806669,2.031099069822442,1.2249946655309243,0.0,0.0,0.0,0.0,0.0,0.0,172.9583823304562,8000.0
0.1,0.18214693669786175,0.0,0.0,0.0,0.0,3.6447567570091683,3.6447567570091683,0.01071063366705294,54.7114317774387,8.13646207798307,1.2249785971540854,0.0,0.0,0.0,0.0,0.0,0.0,172.75339466091245,8000.0
0.15000000000000002,0.4100347793782094,0.0,0.0,0.0,0.0,5.471206214754837,5.471206214754837,0.016077955268799567,43.263727133252004,18.333913233048957,1.22495179733545,0.0,0.0,0.0,0.0,0.0,0.0,172.54840699136867,8000.0
0.2,0.729312284845899,0.0,0.0,0.0,0.0,7.300339387430605,7.300339387430605,0.0214532130927724,35.19279947727131,32.64087504187335,1.2249142507666035,0.0,0.0,0.0,0.0,0.0,0.0,172.3434193218249,8000.0
0.25,1.1401130866652571,0.0,0.0,0.0,0.0,9.132134733784872,9.132134733784872,0.026836360585156215,29.40810347821028,51.07438951531926,1.2248659424923791,0.0,0.0,0.0,0.0,0.0,0.0,172.13843137690094,8000.0
0.3,1.6425698002387705,0.0,0.0,0.0,0.0,10.966572650884265,10.966572650884265,0.032227356968748955,25.138499051397496,73.6511366839856,1.2248068578969693,0.0,0.0,0.0,0.0,0.0,0.0,171.93344165228115,8000.0
0.35,2.2368140822452953,0.0,0.0,0.0,0.0,12.80363443547077,12.80363443547077,0.03762616419032423,21.890579880141125,100.38743742387882,1.2247369826979493,0.0,0.0,0.0,0.0,0.0,0.0,171.72845192766133,8000.0
0.39999999999999997,2.9229766771999346,0.0,0.0,0.0,0.0,14.643302196263933,14.643302196263933,0.04303274666252874,19.351610631446423,131.2992594226841,1.2246563029418014,0.0,0.0,0.0,0.0,0.0,0.0,171.52346220304153,8000.0
0.44999999999999996,3.70118743690169,0.0,0.0,0.0,0.0,16.48555812516913,16.48555812516913,0.04844706912178897,17.319483602246077,166.40220909134624,1.2245648050026097,0.0,0.0,0.0,0.0,0.0,0.0,171.3184724784217,8000.0
0.49999999999999994,4.57157533974736,0.0,0.0,0.0,0.0,18.330385009788554,18.330385009788554,0.053869098134060135,15.659904779728041,205.71154153419303,1.2244624755807645,0.0,0.0,0.0,0.0,0.0,0.0,171.1134833045623,8000.0
0.5499999999999999,5.534268495711533,0.0,0.0,0.0,0.0,20.177765428625914,20.177765428625914,0.059298799729349774,14.28103518837239,249.24214496297103,1.2243493017033287,0.0,0.0,0.0,0.0,0.0,0.0,170.9084956350185,8000.0
0.6,6.5893941580775115,3.2474867791087135e-06,3.217573676494123e-05,0.000133241710740933,0.00131899388756288,22.027682345290113,22.02768238518306,0.06473614126479947,13.114901670548036,297.0085530467595,1.2242252707236043,-1.6837993323852474e-05,-2.452448110720582e-11,0.00016682966784909798,0.0001193131155226065,-1.2052649531222459e-05,-2.8452838353443466e-24,170.70350796547473,8000.0
