Mach,Alpha,CD,CD Power-Off,CD Power-On,CA Power-Off,CA Power-On,CL,CN,CN Potential,CN Viscous,CNalpha (0 to 4 deg) (per rad),CP,CP (0 to 4 deg),Reynolds Number
23.49,0,0.1448839691,0.1448839691,0.1448839691,0.1448839691,0.1448839691,0,0,0,0,6.046773602,107.1150592,112.4054069,3057924000
23.5,0,0.1448796446,0.1448796446,0.1448796446,0.1448796446,0.1448796446,0,0,0,0,6.045892203,107.1044208,112.3990134,3059226000
23.51,0,0.1448753343,0.1448753343,0.1448753343,0.1448753343,0.1448753343,0,0,0,0,6.045011802,107.0938017,112.3926333,3060528000
23.52,0,0.1448710261,0.1448710261,0.1448710261,0.1448710261,0.1448710261,0,0,0,0,6.044132598,107.0831554,112.386235,3061830000
23.53,0,0.144866713,0.144866713,0.144866713,0.144866713,0.144866713,0,0,0,0,6.043253694,107.0725323,112.3798534,3063132000
23.54,0,0.1448624131,0.1448624131,0.1448624131,0.1448624131,0.1448624131,0,0,0,0,6.042375688,107.0618885,112.3734583,3064434000
23.55,0,0.1448581171,0.1448581171,0.1448581171,0.1448581171,0.1448581171,0,0,0,0,6.04149868,107.0512832,112.3670894,3065735000
23.56,0,0.1448538243,0.1448538243,0.1448538243,0.1448538243,0.1448538243,0,0,0,0,6.04062197,107.0406411,112.3606968,3067037000
23.57,0,0.1448495348,0.1448495348,0.1448495348,0.1448495348,0.1448495348,0,0,0,0,6.039745858,107.0300193,112.3543185,3068339000
23.58,0,0.1448452483,0.1448452483,0.1448452483,0.1448452483,0.1448452483,0,0,0,0,6.038871346,107.0194295,112.3479616,3069641000
23.59,0,0.1448409668,0.1448409668,0.1448409668,0.1448409668,0.1448409668,0,0,0,0,6.037997031,107.0088002,112.3415791,3070942000
23.6,0,0.1448366875,0.1448366875,0.1448366875,0.1448366875,0.1448366875,0,0,0,0,6.037123114,106.9981895,112.3352101,3072244000
23.61,0,0.1448324124,0.1448324124,0.1448324124,0.1448324124,0.1448324124,0,0,0,0,6.036250897,106.9875872,112.3288464,3073546000
23.62,0,0.1448281504,0.1448281504,0.1448281504,0.1448281504,0.1448281504,0,0,0,0,6.035378376,106.9769846,112.322484,3074848000
23.63,0,0.1448238824,0.1448238824,0.1448238824,0.1448238824,0.1448238824,0,0,0,0,6.034507455,106.9663877,112.3161252,3076150000
23.64,0,0.1448196185,0.1448196185,0.1448196185,0.1448196185,0.1448196185,0,0,0,0,6.033636932,106.9558021,112.3097749,3077451000
23.65,0,0.1448153668,0.1448153668,0.1448153668,0.1448153668,0.1448153668,0,0,0,0,6.032766607,106.9451806,112.3034016,3078753000
23.66,0,0.1448111092,0.1448111092,0.1448111092,0.1448111092,0.1448111092,0,0,0,0,6.03189758,106.9345985,112.2970548,3080055000
23.67,0,0.1448068647,0.1448068647,0.1448068647,0.1448068647,0.1448068647,0,0,0,0,6.031029252,106.9240389,112.2907237,3081357000
23.68,0,0.1448026243,0.1448026243,0.1448026243,0.1448026243,0.1448026243,0,0,0,0,6.030161423,106.9134258,112.2843574,3082659000
23.69,0,0.1447983761,0.1447983761,0.1447983761,0.1447983761,0.1447983761,0,0,0,0,6.029294591,106.9028623,112.2780248,3083961000
23.7,0,0.1447941438,0.1447941438,0.1447941438,0.1447941438,0.1447941438,0,0,0,0,6.028428658,106.8922747,112.2716764,3085262000
23.71,0,0.1447899127,0.1447899127,0.1447899127,0.1447899127,0.1447899127,0,0,0,0,6.027563223,106.8817047,112.2653407,3086564000
23.72,0,0.1447856857,0.1447856857,0.1447856857,0.1447856857,0.1447856857,0,0,0,0,6.026698586,106.8711262,112.2589997,3087866000
23.73,0,0.1447814629,0.1447814629,0.1447814629,0.1447814629,0.1447814629,0,0,0,0,6.025834548,106.8605718,112.2526756,3089168000
23.74,0,0.1447772429,0.1447772429,0.1447772429,0.1447772429,0.1447772429,0,0,0,0,6.024971209,106.8500142,112.2463499,3090469000
23.75,0,0.1447730263,0.1447730263,0.1447730263,0.1447730263,0.1447730263,0,0,0,0,6.024108567,106.8394344,112.2400099,3091771000
23.76,0,0.1447688137,0.1447688137,0.1447688137,0.1447688137,0.1447688137,0,0,0,0,6.023247324,106.8289004,112.2337006,3093073000
23.77,0,0.1447646042,0.1447646042,0.1447646042,0.1447646042,0.1447646042,0,0,0,0,6.022385679,106.818318,112.2273604,3094375000
23.78,0,0.1447603978,0.1447603978,0.1447603978,0.1447603978,0.1447603978,0,0,0,0,6.021525232,106.807776,112.2210475,3095677000
23.79,0,0.1447562045,0.1447562045,0.1447562045,0.1447562045,0.1447562045,0,0,0,0,6.020665684,106.7972099,112.2147188,3096979000
23.8,0,0.1447520061,0.1447520061,0.1447520061,0.1447520061,0.1447520061,0,0,0,0,6.019807235,106.7866888,112.2084205,3098280000
23.81,0,0.14474781,0.14474781,0.14474781,0.14474781,0.14474781,0,0,0,0,6.018948884,106.7761331,112.2021001,3099582000
23.82,0,0.144743628,0.144743628,0.144743628,0.144743628,0.144743628,0,0,0,0,6.01809113,106.7655976,112.195794,3100884000
23.83,0,0.144739439,0.144739439,0.144739439,0.144739439,0.144739439,0,0,0,0,6.017234176,106.7550617,112.189488,3102186000
23.84,0,0.144735264,0.144735264,0.144735264,0.144735264,0.144735264,0,0,0,0,6.016378419,106.7445211,112.183179,3103487000
23.85,0,0.1447310912,0.1447310912,0.1447310912,0.1447310912,0.1447310912,0,0,0,0,6.015523462,106.7340136,112.1768928,3104789000
23.86,0,0.1447269125,0.1447269125,0.1447269125,0.1447269125,0.1447269125,0,0,0,0,6.014669002,106.7234749,112.1705863,3106091000
23.87,0,0.1447227468,0.1447227468,0.1447227468,0.1447227468,0.1447227468,0,0,0,0,6.013814741,106.7129495,112.1642898,3107393000
23.88,0,0.1447185843,0.1447185843,0.1447185843,0.1447185843,0.1447185843,0,0,0,0,6.012961478,106.7024101,112.1579842,3108695000
23.89,0,0.1447144267,0.1447144267,0.1447144267,0.1447144267,0.1447144267,0,0,0,0,6.012109314,106.6919121,112.1517066,3109996000
