1.722222
1.722625
1.713345
1.549995
1.776001
1.493084
2.119704
4.165008
4.330413
3.039880
2.431067
9.294530
10.899302
11.871280
13.250463
13.621952
16.292246
21.744675
27.009468
28.277540
30.267586
33.672253
32.505798
28.062868
25.673590
18.824791
14.978148
10.871155
2.607834
3.730317
1.809097
4.218877
8.300728
17.133724
28.471411
57.254772
