time,altitude,pos_x,pos_y,vel_x,vel_y,vel_z,speed,mach,alpha_deg,dynamic_pressure,air_density,pitch,yaw,roll,omega_x,omega_y,omega_z,mass,thrust
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.0,1.225000018124288,0.0,0.0,0.0,0.0,0.0,0.0,121.0114,8000.0
0.05,0.0704257466908284,0.0,0.0,0.0,0.0,2.8179614233884727,2.8179614233884727,0.008280968106735393,61.3141908967376,4.863772470029506,1.2249917358327238,0.0,0.0,0.0,0.0,0.0,0.0,120.80644019651629,8000.0
0.1,0.28188889069618195,0.0,0.0,0.0,0.0,5.641486558260174,5.641486558260174,0.01657832548705699,42.39009544850382,19.493124738615776,1.224966867353675,0.0,0.0,0.0,0.0,0.0,0.0,120.6014803930326,8000.0
0.15000000000000002,0.6346661134718264,0.0,0.0,0.0,0.0,8.470514788103683,8.470514788103683,0.02489193380227034,31.2927801656789,43.94396577985486,1.2249253809260687,0.0,0.0,0.0,0.0,0.0,0.0,120.3965205895489,8000.0
0.2,1.129031195853985,0.0,0.0,0.0,0.0,11.304992825827854,11.304992825827854,0.033221676509306235,24.48086743934972,78.27077026726785,1.2248672456522707,0.0,0.0,0.0,0.0,0.0,0.0,120.1915607860652,8000.0
0.25,1.7652554493329498,0.0,0.0,0.0,0.0,14.144874508829055,14.144874508829055,0.04156745825671747,19.990981359524813,122.5266884625853,1.2247924314506382,0.0,0.0,0.0,0.0,0.0,0.0,119.98655434316353,8000.0
0.3,2.543608027951403,0.0,0.0,0.0,0.0,16.990119069897634,16.990119069897634,0.04992919980225094,16.84380534539983,176.76362100983326,1.2247009090220637,0.0,0.0,0.0,0.0,0.0,0.0,119.78150519213582,8000.0
0.35,3.4643560543082557,0.0,0.0,0.0,0.0,19.840685532308473,19.840685532308473,0.05830682154060308,14.527839931664989,241.03216419872365,1.2245926498383273,0.0,0.0,0.0,0.0,0.0,0.0,119.57645604110813,8000.0
0.39999999999999997,4.527764612522816,0.0,0.0,0.0,0.0,22.69653373902472,22.69653373902472,0.06670024652657909,12.757231887454596,315.3816227316657,1.2244676261460439,0.0,0.0,0.0,0.0,0.0,0.0,119.37140689008042,8000.0
0.44999999999999996,5.73409676752539,0.0,0.0,0.0,0.0,25.557620582442986,25.557620582442986,0.07510938939373066,11.361873435243373,399.8598940935184,1.224325810967467,0.0,0.0,0.0,0.0,0.0,0.0,119.16636195176417,8000.0
