time,altitude,pos_x,pos_y,vel_x,vel_y,vel_z,speed,mach,alpha_deg,dynamic_pressure,air_density,pitch,yaw,roll,omega_x,omega_y,omega_z,mass,thrust
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.0,1.225000018124288,0.0,0.0,0.0,0.0,0.0,0.0,75.50525999999999,8000.0
0.05,0.12030315737259288,0.0,0.0,0.0,0.0,4.814514455685967,4.814514455685967,0.014148122381913021,46.9283723183125,14.197310272292297,1.2249858701167855,0.0,0.0,0.0,0.0,0.0,0.0,75.30020638069705,8000.0
0.1,0.4816885596577862,0.0,0.0,0.0,0.0,9.643255820852708,9.643255820852708,0.02833816802929653,28.100301862762436,56.95520144270175,1.2249433708784714,0.0,0.0,0.0,0.0,0.0,0.0,75.0951527613941,8000.0
0.15000000000000002,1.084862627654344,0.0,0.0,0.0,0.0,14.486031376664876,14.486031376664876,0.0425696872137051,19.562408669746013,128.51674287832313,1.2248724396056128,0.0,0.0,0.0,0.0,0.0,0.0,74.89024205357143,8000.0
0.2,1.9305228425675114,0.0,0.0,0.0,0.0,19.34267756456523,19.34267756456523,0.056842317019103326,14.896347547878715,229.11777975629218,1.2247729980786353,0.0,0.0,0.0,0.0,0.0,0.0,74.68537598214286,8000.0
0.25,3.019358755590544,0.0,0.0,0.0,0.0,24.213017865364968,24.213017865364968,0.07115565755117031,11.99081062635302,358.98644681878267,1.2246449705575981,0.0,0.0,0.0,0.0,0.0,0.0,74.48041434316355,8000.0
0.3,4.352048407385514,0.0,0.0,0.0,0.0,29.096789741727527,29.096789741727527,0.0855090572195988,10.016449369728228,518.3400784105155,1.2244882842170368,0.0,0.0,0.0,0.0,0.0,0.0,74.27536519213584,8000.0
0.35,5.929258213183529,0.0,0.0,0.0,0.0,33.99379057495903,33.99379057495903,0.0999020415837698,8.59019097985126,707.3886066101985,1.2243028691728064,0.0,0.0,0.0,0.0,0.0,0.0,74.07031604110813,8000.0
0.39999999999999997,7.7516446583292735,3.8314417302158635e-05,0.00037840933097453984,0.0015936889607826485,0.01571564680945988,38.903823163965875,38.90382637086649,0.11433416260249099,7.4824325271225804,926.3338087591325,1.2240886582956967,-0.0007314646019447492,-4.615001226076784e-08,0.007224411987678848,0.005275501439319988,-0.0005349572907822937,4.443564954370799e-22,73.86526689008042,8000.0
0.44999999999999996,9.81985449977121,0.00016483272452680786,0.001622267554243398,0.0035118626480764815,0.03444031308108978,43.82669443507355,43.82670810788384,0.1288049878881145,6.593523469156377,1175.3692737319145,1.223845587200373,-0.003214953397853876,-8.88997442690737e-07,0.031644186784074976,0.01203574352085688,-0.001226913635024778,-1.5131637542971428e-21,73.66021773905271,8000.0
0.49999999999999994,12.134524947304778,0.0003930062783349521,0.0038519743509219575,0.00563651631395613,0.054899401307498666,48.76221650057102,48.76224773083313,0.1433140889186386,5.850871985066391,1454.6802193001754,1.2235735942363286,-0.007933274016713367,-5.396507179414979e-06,0.07778077221279751,0.020467993591239998,-0.002099168640968848,-2.006120424097744e-20,73.45516858802502,8000.0
