Mach,Alpha,CD,CD Power-Off,CD Power-On,CA Power-Off,CA Power-On,CL,CN,CN Potential,CN Viscous,CNalpha (0 to 4 deg) (per rad),CP,CP (0 to 4 deg),Reynolds Number
13.76,4,0.06586173301,0.1093853475,0.1093853475,0.06618378101,0.06618378101,0.6154999954,0.6216310045,0.3752722029,0.2463588015,8.904206491,159.7046721,159.7046698,2572922000
13.77,4,0.06584488466,0.1093547014,0.1093547014,0.06616685028,0.06616685028,0.6153044474,0.621433795,0.3751482641,0.2462855309,8.901381673,159.6866257,159.6866234,2574792000
13.78,4,0.06582807296,0.1093241028,0.1093241028,0.06614995637,0.06614995637,0.6151090512,0.6212367403,0.3750243404,0.2462123999,8.898559072,159.6686036,159.6686013,2576661000
13.79,4,0.06581129252,0.1092935465,0.1092935465,0.06613309388,0.06613309388,0.6149138106,0.6210398439,0.3749004356,0.2461394083,8.895738738,159.6505945,159.6505922,2578531000
13.8,4,0.06579452731,0.1092630217,0.1092630217,0.0661162467,0.0661162467,0.6147187988,0.6208431778,0.3747766219,0.246066556,8.892921703,159.632626,159.6326236,2580401000
13.81,4,0.0657777956,0.1092325411,0.1092325411,0.06609943317,0.06609943317,0.6145239382,0.6206466657,0.3746528231,0.2459938427,8.890106874,159.614675,159.6146727,2582271000
13.82,4,0.06576109911,0.1092021072,0.1092021072,0.06608265504,0.06608265504,0.6143292379,0.6204503167,0.3745290485,0.2459212682,8.887294381,159.5967703,159.596768,2584141000
13.83,4,0.0657444271,0.1091717148,0.1091717148,0.06606590151,0.06606590151,0.6141347771,0.6202542095,0.3744053771,0.2458488324,8.884485352,159.5788557,159.5788533,2586011000
13.84,4,0.06572777842,0.1091413562,0.1091413562,0.06604917142,0.06604917142,0.6139404643,0.6200582523,0.3742817172,0.2457765351,8.881678471,159.5610001,159.5609978,2587881000
13.85,4,0.06571116506,0.1091110491,0.1091110491,0.06603247682,0.06603247682,0.6137463806,0.6198625273,0.3741581512,0.2457043761,8.878874916,159.5431645,159.5431621,2589751000
13.86,4,0.06569457599,0.1090807721,0.1090807721,0.06601580663,0.06601580663,0.6135523758,0.619666883,0.3740345278,0.2456323552,8.876072518,159.5253299,159.5253275,2591620000
13.87,4,0.06567801024,0.1090505351,0.1090505351,0.06599915989,0.06599915989,0.613358607,0.619471477,0.3739110048,0.2455604723,8.873273533,159.5075348,159.5075324,2593490000
13.88,4,0.0656614788,0.1090203482,0.1090203482,0.06598254761,0.06598254761,0.6131650616,0.6192762974,0.3737875704,0.245488727,8.87047779,159.4897742,159.4897718,2595360000
13.89,4,0.06564497064,0.1089901913,0.1089901913,0.06596595872,0.06596595872,0.6129716086,0.6190812119,0.3736640926,0.2454171194,8.867683396,159.4720154,159.472013,2597230000
13.9,4,0.06562849575,0.108960084,0.108960084,0.06594940328,0.06594940328,0.6127783867,0.6188863606,0.3735407115,0.2453456491,8.864892355,159.4542968,159.4542944,2599100000
13.91,4,0.06561203723,0.1089300086,0.1089300086,0.06593286428,0.06593286428,0.6125853852,0.6186917313,0.3734174154,0.2452743159,8.862104495,159.4366093,159.4366069,2600969000
13.92,4,0.06559561986,0.1088999806,0.1088999806,0.06591636664,0.06591636664,0.6123924673,0.6184971887,0.3732940689,0.2452031198,8.859317877,159.4189233,159.4189209,2602839000
13.93,4,0.06557921675,0.1088699838,0.1088699838,0.06589988331,0.06589988331,0.6121997916,0.6183028898,0.3731708294,0.2451320604,8.85653475,159.4012816,159.4012792,2604709000
13.94,4,0.06556284687,0.1088400314,0.1088400314,0.06588343339,0.06588343339,0.6120072719,0.6181087497,0.373047612,0.2450611377,8.853753898,159.3836529,159.3836505,2606579000
13.95,4,0.06554651035,0.1088101289,0.1088101289,0.06586701699,0.06586701699,0.6118149852,0.6179148456,0.3729244942,0.2449903514,8.850976425,159.3660643,159.3660618,2608449000
13.96,4,0.06553018792,0.1087802464,0.1087802464,0.06585061475,0.06585061475,0.6116227801,0.6177210241,0.3728013227,0.2449197014,8.848200136,159.3484776,159.3484751,2610319000
13.97,4,0.0655139087,0.1087504232,0.1087504232,0.06583425593,0.06583425593,0.6114308025,0.6175274338,0.3726782464,0.2448491874,8.845427159,159.3309276,159.3309252,2612189000
13.98,4,0.06549764476,0.1087206324,0.1087206324,0.06581791246,0.06581791246,0.6112390672,0.6173340874,0.3725552782,0.2447788092,8.842657675,159.3134112,159.3134088,2614058000
13.99,4,0.06548141207,0.1086908831,0.1086908831,0.06580160039,0.06580160039,0.6110474759,0.6171408877,0.3724323209,0.2447085668,8.839890292,159.2959163,159.2959138,2615928000
